,0,1,2
1059,4212,2499,2230
1060,1192,803,2061
1061,2037,234,1354
1062,5596,1730,3293
1063,3058,4212,8024
1064,28627,6736,7075
1065,4465,8095,1082
1066,836,2956,3546
1067,5098,8039,9927
1068,8034,7127,3992
1069,11167,10681,6480
1070,5303,6566,1553
1071,5982,6411,2130
1072,1131,2464,1073
1073,7287,13875,14374
1074,2913,1199,2184
1075,6715,1618,4014
1076,4004,5498,8882
1077,25877,9975,11298
1078,2102,2507,2541
1079,9465,10974,7674
1080,3062,1790,2604
1081,3620,8144,8391
1082,2985,2279,357
1083,8845,4543,2099
1084,15723,7639,6047
1085,23976,9665,7841
1086,5536,8958,18489
1087,4562,2419,724
1088,3182,882,691
1089,656,1172,1020
1090,942,6222,4157
1091,5516,7752,2926
1092,852,8341,2755
1093,3849,10308,4496
1094,6400,12605,5453
1095,4452,7531,5860
1096,9984,10856,8285
1097,20789,16240,18005
1098,9699,9414,5596
1099,18699,30936,19754
1100,4194,5588,4695
1101,5801,5774,4418
1102,1461,2911,4365
1103,376,2158,1565
1104,9882,6529,10553
1105,33659,6886,31000
1106,2234,6040,2292
1107,2712,2300,1522
1108,22386,639,1740
1109,1981,4623,2105
1110,4173,4133,2733
1111,2951,2591,1602
1112,2377,4626,5159
1113,1366,4328,4076
1114,538,1006,537
1115,2202,2745,1908
1116,2040,3204,10518
1117,11139,4067,4456
1118,10963,8404,7591
1119,16763,6396,7997
1120,8742,6428,6197
1121,3536,2598,1092
1122,7365,10353,6306
1123,5990,6107,959
1124,3680,4345,1328
1125,2892,1845,3751
1126,1994,5230,8689
1127,527,6755,6037
1128,5092,4824,4561
1129,6093,9937,13123
1130,40480,9362,36427
1131,330,1178,3087
1132,254,339,10538
1133,2945,13493,2887
1134,3743,2887,1036
1135,4069,2056,4236
1136,20830,16758,9988
1137,2049,1647,2507
1138,4740,2869,869
1139,6285,2296,2368
1140,9709,5754,9613
1141,6536,4121,3342
1142,36074,5760,5993
1143,12829,3519,11841
1144,2505,4843,5751
1145,56520,10562,7015
1146,2219,683,1951
1147,1559,2303,2896
1148,1927,2048,5035
1149,2929,4678,2171
1150,8325,6842,14053
1151,8468,3684,3812
1152,15898,5999,3299
1153,29980,7629,13604
1154,11771,8430,3398
1155,7333,4805,4868
1156,1935,14615,7991
1157,27544,16048,12611
1158,2370,5650,3528
1159,5956,2173,4500
1160,7998,6367,2631
1161,1642,4313,2601
1162,919,3121,4500
1163,5055,3315,3078
1164,5793,6576,7633
1165,2945,2225,1167
1166,2018,1856,3081
1167,12127,10324,5174
1168,14897,6287,2090
1169,655,744,1118
1170,17017,2682,4840
1171,5833,3195,5831
1172,6081,7873,5677
1173,15124,10197,14101
1174,2305,1824,641
1175,2092,3407,4480
1176,1207,2881,1706
1177,741,1218,936
1178,2512,2116,2148
1179,2531,2545,3426
1180,2025,2233,2919
1181,1965,5755,6205
1182,613,668,995
1183,11140,3960,4622
1184,38184,10330,11076
1185,1866,3147,5110
1186,940,516,1459
1187,294,453,2710
1188,5465,4993,2109
1189,2726,10604,7062
1190,9358,6591,5940
1191,9919,8769,8467
1192,10948,8906,10537
1193,909,2430,4635
1194,5081,2952,4899
1195,18648,4734,12790
1196,13102,3751,10517
1197,22334,9790,28924
1198,2703,2022,2799
1199,4624,4463,1879
1200,3973,7158,2771
1201,807,7496,5128
1202,3310,2139,3137
1203,5272,5141,10754
1204,1156,2066,2754
1205,14197,10715,16455
1206,7219,6885,4190
1207,2853,6063,4559
1208,5709,14669,18927
1209,2494,1768,3328
1210,3125,3740,3896
1211,2025,3716,7298
1212,3730,3061,2124
1213,779,3238,3362
1214,1791,3469,3570
1215,1494,1995,4150
1216,3133,5112,999
1217,25549,19155,16381
1218,1904,2607,2842
1219,1696,11090,12377
1220,5865,2702,5483
1221,10285,11832,15722
1222,3665,1596,1612
1223,13324,6233,10203
1224,7571,4284,3795
1225,4632,3096,2534
1226,1634,1437,4647
1227,4544,8421,8788
1228,2417,705,1276
1229,2548,3655,1667
1230,4039,13504,28260
1231,4710,2657,7933
1232,3450,4069,7303
1233,2384,2882,2373
1234,2989,2790,4332
1235,9555,7487,6984
1236,1519,1919,14649
1237,1195,6967,13948
1238,1847,4069,13104
1239,17048,12747,10448
1240,904,2632,820
1241,706,3057,9080
1242,3908,3309,6353
1243,1155,3252,2840
1244,9401,6232,3802
1245,10360,4101,2545
1246,12959,10665,7507
1247,3582,3634,1934
1248,1766,3082,5429
1249,8489,4353,1591
1250,7407,5788,2746
1251,2450,3454,3043
1252,4885,4407,4018
1253,374,2554,2210
1254,6377,5371,4921
1255,14368,2850,3385
1256,13122,3509,5246
1257,18507,8011,13072
1258,6357,12384,6692
1259,10161,3683,10728
1260,20277,20513,18383
1261,1508,4463,2933
1262,1115,1646,837
1263,1984,2222,2793
1264,8875,6232,5391
1265,3803,7712,23367
1266,1140,1970,4979
1267,1062,2718,1599
