,0,1,2
1127,527,9607,3185
1128,5092,8481,904
1129,6093,18513,4547
1130,40480,33197,12592
1131,330,3136,1129
1132,254,9010,1826
1133,2945,15124,1256
1134,3743,3768,155
1135,4069,4842,1450
1136,20830,23282,3464
1137,2049,3082,1072
1138,4740,3302,436
1139,6285,3825,839
1140,9709,11663,3704
1141,6536,6742,721
1142,36074,9641,2112
1143,12829,13043,2317
1144,2505,8198,2396
1145,56520,13691,3886
1146,2219,1869,765
1147,1559,4098,1101
1148,1927,5007,2076
1149,2929,6751,98
1150,8325,17182,3688
1151,8468,6343,1153
1152,15898,7542,1756
1153,29980,14481,6752
1154,11771,11254,574
1155,7333,7075,2598
1156,1935,20604,2002
1157,27544,26059,2600
1158,2370,7740,1438
1159,5956,5618,1038
1160,7998,7726,1272
1161,1642,5960,954
1162,919,6463,1158
1163,5055,5475,918
1164,5793,13159,1050
1165,2945,2910,482
1166,2018,3804,1133
1167,12127,13378,2120
1168,14897,7962,415
1169,655,1464,398
1170,17017,6569,953
1171,5833,7475,1551
1172,6081,12062,1488
1173,15124,18922,5376
1174,2305,2294,171
1175,2092,6285,1569
1176,1207,4159,428
1177,741,1975,179
1178,2512,3743,521
1179,2531,4800,1171
1180,2025,3503,1649
1181,1965,10904,1056
1182,613,1575,88
1183,11140,8060,522
1184,38184,18486,2920
1185,1866,5454,2797
1186,940,1682,293
1187,294,3021,142
1188,5465,6514,588
1189,2726,15264,2402
1190,9358,11441,1090
1191,9919,14999,2237
1192,10948,17896,1547
1193,909,4639,2352
1194,5081,7036,815
1195,18648,14131,3393
1196,13102,12137,2131
1197,22334,29448,9266
1198,2703,3612,1209
1199,4624,5741,601
1200,3973,9161,719
1201,807,10957,1667
1202,3310,4302,974
1203,5272,11792,4087
1204,1156,4737,83
1205,14197,21786,5384
1206,7219,9870,1205
1207,2853,9303,1274
1208,5709,27559,6037
1209,2494,4854,242
1210,3125,6648,988
1211,2025,8038,2976
1212,3730,3965,1220
1213,779,5181,1419
1214,1791,5491,1548
1215,1494,5032,1113
1216,3133,5936,175
1217,25549,29623,5913
1218,1904,3839,1610
1219,1696,19349,4118
1220,5865,3874,4311
1221,10285,19443,8111
1222,3665,3029,179
1223,13324,14310,2126
1224,7571,6299,1780
1225,4632,4287,1343
1226,1634,5379,705
1227,4544,13395,3810
1228,2417,830,1151
1229,2548,5149,173
1230,4039,32762,9002
1231,4710,9613,977
1232,3450,8776,2596
1233,2384,4412,843
1234,2989,5715,1407
1235,9555,11701,2756
1236,1519,13489,3079
1237,1195,18105,2810
1238,1847,15237,1936
1239,17048,19440,3755
1240,904,3399,53
1241,706,8286,3851
1242,3908,6369,3293
1243,1155,5801,291
1244,9401,9649,385
1245,10360,5877,769
1246,12959,14333,3839
1247,3582,5311,257
1248,1766,4875,3636
1249,8489,4941,1003
1250,7407,7456,1078
1251,2450,5663,834
1252,4885,7637,788
1253,374,4673,91
1254,6377,8435,1857
1255,14368,5591,644
1256,13122,8004,751
1257,18507,18108,2975
1258,6357,17083,1993
1259,10161,10198,4191
1260,20277,29386,9479
1261,1508,7068,328
